"o","l"
7.51,3.16689971962902e-06
7.52,3.16026748309827e-06
7.53,3.1536649385864e-06
7.54,3.14709190179575e-06
7.55,3.1405481892851e-06
7.56,3.13403361963238e-06
7.57,3.12754801273582e-06
7.58,3.12109118937387e-06
7.59,3.11466297244395e-06
7.6,3.10826318561312e-06
7.61,3.1018916545549e-06
7.62,3.0955482055418e-06
7.63,3.08923266717505e-06
7.64,3.08294486814671e-06
7.65,3.07668463924773e-06
7.66,3.07045181289471e-06
7.67,3.06424622183723e-06
7.68,3.05806770093628e-06
7.69,3.051916085638e-06
7.7,3.04579121375726e-06
7.71,3.03969292289605e-06
7.72,3.03362105276485e-06
7.73,3.02757544425875e-06
7.74,3.02155593936864e-06
7.75,3.01556238141732e-06
7.76,3.00959461469385e-06
7.77,3.00365248441061e-06
7.78,2.9977358377543e-06
7.79,2.99184452253327e-06
7.8,2.98597838760233e-06
7.81,2.98013728353795e-06
7.82,2.97432106110019e-06
7.83,2.96852957329022e-06
7.84,2.9627626730324e-06
7.85,2.95702021567411e-06
7.86,2.95130205637366e-06
7.87,2.94560805206104e-06
7.88,2.93993806054981e-06
7.89,2.93429194099976e-06
7.9,2.92866955316811e-06
7.91,2.92307075821607e-06
7.92,2.91749541807038e-06
7.93,2.91194339572205e-06
7.94,2.90641455538352e-06
7.95,2.9009087622519e-06
7.96,2.89542588195131e-06
7.97,2.88996578214407e-06
7.98,2.88452833042747e-06
7.99,2.87911339595433e-06
8,2.87372084846663e-06
8.01,2.86835055921873e-06
8.02,2.86300239980478e-06
8.03,2.85767624315283e-06
8.04,2.85237196323287e-06
8.05,2.84708943395331e-06
8.06,2.84182853165916e-06
8.07,2.83658913217962e-06
8.08,2.8313711131989e-06
8.09,2.82617435284935e-06
8.1,2.82099873011705e-06
8.11,2.81584412523554e-06
8.12,2.81071041879064e-06
8.13,2.80559749274825e-06
8.14,2.80050522936982e-06
8.15,2.79543351206974e-06
8.16,2.79038222537701e-06
8.17,2.78535125413827e-06
8.18,2.7803404839183e-06
8.19,2.77534980188928e-06
8.2,2.77037909529168e-06
8.21,2.76542825249653e-06
8.22,2.7604971624778e-06
8.23,2.75558571515056e-06
8.24,2.75069380112678e-06
8.25,2.74582131191821e-06
8.26,2.74096813950196e-06
8.27,2.73613417704297e-06
8.28,2.73131931807726e-06
8.29,2.7265234572218e-06
8.3,2.72174648936247e-06
8.31,2.71698831052943e-06
8.32,2.7122488175838e-06
8.33,2.7075279076537e-06
8.34,2.70282547888609e-06
8.35,2.69814142995736e-06
8.36,2.69347566060251e-06
8.37,2.68882807052976e-06
8.38,2.68419856111691e-06
8.39,2.67958703366487e-06
8.4,2.67499339042288e-06
8.41,2.67041753459651e-06
8.42,2.66585936935388e-06
8.43,2.66131879906739e-06
8.44,2.6567957288416e-06
8.45,2.65229006409662e-06
8.46,2.64780171086673e-06
8.47,2.64333057621795e-06
8.48,2.63887656789576e-06
8.49,2.63443959347025e-06
8.5,2.63001956185283e-06
8.51,2.62561638256761e-06
8.52,2.62122996533734e-06
8.53,2.61686022099733e-06
8.54,2.61250706070706e-06
8.55,2.6081703961623e-06
8.56,2.60385013989604e-06
8.57,2.59954620448031e-06
8.58,2.59525850416317e-06
8.59,2.59098695258871e-06
8.6,2.58673146460043e-06
8.61,2.58249195541973e-06
8.62,2.57826834117081e-06
8.63,2.57406053798762e-06
8.64,2.56986846303232e-06
8.65,2.56569203391385e-06
8.66,2.5615311685254e-06
8.67,2.55738578564514e-06
8.68,2.55325580420872e-06
8.69,2.54914114436579e-06
8.7,2.54504172590704e-06
8.71,2.54095746976664e-06
8.72,2.53688829759692e-06
8.73,2.53283413062989e-06
8.74,2.52879489148058e-06
8.75,2.52477050304127e-06
8.76,2.52076088870116e-06
8.77,2.51676597201878e-06
8.78,2.51278567761736e-06
8.79,2.50881993015337e-06
8.8,2.50486865528041e-06
8.81,2.50093177835541e-06
8.82,2.49700922598431e-06
8.83,2.49310092505088e-06
8.84,2.48920680277447e-06
8.85,2.48532678657994e-06
8.86,2.48146080493892e-06
8.87,2.47760878632957e-06
8.88,2.47377066025176e-06
8.89,2.46994635604643e-06
8.9,2.46613580371123e-06
8.91,2.46233893367084e-06
8.92,2.45855567729884e-06
8.93,2.45478596565108e-06
8.94,2.45102973035751e-06
8.95,2.44728690409148e-06
8.96,2.44355741929128e-06
8.97,2.43984120911161e-06
8.98,2.43613820716344e-06
8.99,2.43244834736638e-06
9,2.42877156428334e-06
9.01,2.42510779238743e-06
9.02,2.42145696719613e-06
9.03,2.41781902439275e-06
9.04,2.41419389966807e-06
9.05,2.41058152985359e-06
9.06,2.40698185162839e-06
9.07,2.40339480215044e-06
9.08,2.39982031926871e-06
9.09,2.39625834083868e-06
9.1,2.39270880534153e-06
9.11,2.38917165163488e-06
9.12,2.38564681884756e-06
9.13,2.38213424667944e-06
9.14,2.37863387464115e-06
9.15,2.37514564389526e-06
9.16,2.37166949435628e-06
9.17,2.36820536742635e-06
9.18,2.36475320442574e-06
9.19,2.36131294752392e-06
9.2,2.35788453814819e-06
9.21,2.35446791945112e-06
9.22,2.35106303411204e-06
9.23,2.34766982531514e-06
9.24,2.34428823660498e-06
9.25,2.3409182121415e-06
9.26,2.33755969578199e-06
9.27,2.33421263236849e-06
9.28,2.33087696691785e-06
9.29,2.32755264468324e-06
9.3,2.32423961113713e-06
9.31,2.32093781242124e-06
9.32,2.31764719473735e-06
9.33,2.31436770465819e-06
9.34,2.31109928915813e-06
9.35,2.30784189545695e-06
9.36,2.304595471263e-06
9.37,2.30135996417044e-06
9.38,2.29813532284274e-06
9.39,2.29492149552591e-06
9.4,2.29171843106096e-06
9.41,2.28852607863341e-06
9.42,2.28534438760376e-06
9.43,2.28217330794683e-06
9.44,2.27901278960184e-06
9.45,2.27586278278669e-06
9.46,2.27272323836531e-06
9.47,2.26959410721791e-06
9.48,2.26647534067738e-06
9.49,2.2633668900061e-06
9.5,2.26026870742552e-06
9.51,2.25718074464818e-06
9.52,2.25410295427106e-06
9.53,2.25103528896499e-06
9.54,2.24797770176257e-06
9.55,2.24493014584847e-06
9.56,2.24189257474949e-06
9.57,2.23886494205148e-06
9.58,2.23584720227424e-06
9.59,2.23283930921373e-06
9.6,2.22984121779461e-06
9.61,2.22685288300494e-06
9.62,2.22387425968708e-06
9.63,2.22090530340942e-06
9.64,2.21794596974287e-06
9.65,2.21499621478527e-06
9.66,2.21205599450275e-06
9.67,2.20912526551333e-06
9.68,2.20620398432055e-06
9.69,2.20329210801076e-06
9.7,2.20038959367835e-06
9.71,2.19749639894423e-06
9.72,2.19461248123051e-06
9.73,2.19173779889719e-06
9.74,2.18887230949849e-06
9.75,2.18601597205727e-06
9.76,2.18316874489929e-06
9.77,2.18033058694013e-06
9.78,2.17750145744067e-06
9.79,2.17468131559533e-06
9.8,2.17187012137338e-06
9.81,2.16906783411197e-06
9.82,2.16627441425066e-06
9.83,2.16348982211316e-06
9.84,2.16071401794158e-06
9.85,2.15794696252982e-06
9.86,2.15518861695581e-06
9.87,2.15243894253164e-06
9.88,2.14969790048956e-06
9.89,2.14696545253216e-06
9.9,2.14424156043277e-06
9.91,2.14152618652461e-06
9.92,2.13881929275169e-06
9.93,2.13612084182395e-06
9.94,2.1334307964401e-06
9.95,2.13074911926596e-06
9.96,2.12807577377097e-06
9.97,2.12541072329099e-06
9.98,2.12275393101339e-06
9.99,2.12010536104534e-06
10,2.11746497729241e-06
