"o","l"
5.86,0.0111478113645274
5.87,0.011119464893174
5.88,0.0110912700298186
5.89,0.0110632256552227
5.9,0.0110353306605316
5.91,0.0110075839471599
5.92,0.0109799844266763
5.93,0.0109525310206938
5.94,0.010925222660757
5.95,0.0108980582882336
5.96,0.0108710368542076
5.97,0.0108441573193706
5.98,0.0108174186539173
5.99,0.0107908198374435
6,0.0107643598588409
